Departure_Time,duree_moyenne_sec,proportion_velos_electriques,nombre_trajets
2024-06-03 00:00:00,1023.9306239737274,0.59688013136289,2436
2024-06-03 01:00:00,1170.709090909091,0.6142857142857143,1540
2024-06-03 02:00:00,1631.0039113428943,0.5736636245110821,767
2024-06-03 03:00:00,1523.707468879668,0.5435684647302904,482
2024-06-03 04:00:00,1282.1209150326797,0.7124183006535948,306
2024-06-03 05:00:00,880.6687697160884,0.6892744479495269,634
2024-06-03 06:00:00,882.7745620715917,0.6648895658796649,1313
2024-06-03 07:00:00,874.6166782246879,0.638869625520111,5768
2024-06-03 08:00:00,1007.9324573863636,0.5354403409090909,14080
2024-06-03 09:00:00,984.1480154614877,0.5509569152446497,10607
2024-06-03 10:00:00,1127.0648165747957,0.6019768104923019,5261
2024-06-03 11:00:00,1062.6350758180367,0.5688347964884277,5012
2024-06-03 12:00:00,1184.3035467526486,0.5485951174573929,6513
2024-06-03 13:00:00,957.4346169546877,0.5619812219349571,7349
2024-06-03 14:00:00,1077.2419568822554,0.6039800995024875,6030
2024-06-03 15:00:00,1392.3831949856005,0.618499068270371,5903
2024-06-03 16:00:00,1101.8866015352407,0.6181670155850197,8598
2024-06-03 17:00:00,1111.8519522776573,0.5801828323520297,12908
2024-06-03 18:00:00,1095.334436008677,0.4933297180043384,18440
2024-06-03 19:00:00,1011.6960895975702,0.49025563148569984,15804
2024-06-03 20:00:00,933.0395726892708,0.5307942405945193,10765
2024-06-03 21:00:00,990.8717346233586,0.5734623358673117,7235
2024-06-03 22:00:00,1046.0996419118792,0.5354195858633037,6423
2024-06-03 23:00:00,1079.8225345925764,0.5273446079508016,4553
2024-06-04 00:00:00,1149.2488226059654,0.5404238618524333,2548
2024-06-04 01:00:00,1153.916179337232,0.599090318388564,1539
2024-06-04 02:00:00,1418.9482439926062,0.5452865064695009,1082
2024-06-04 03:00:00,1491.5903010033444,0.5267558528428093,598
2024-06-04 04:00:00,1228.7328605200946,0.6359338061465721,423
2024-06-04 05:00:00,912.1398713826367,0.6591639871382636,622
2024-06-04 06:00:00,927.2754182754182,0.6190476190476191,1554
2024-06-04 07:00:00,911.2407492706894,0.5742361430984185,6513
2024-06-04 08:00:00,1023.1509061546743,0.4902207069800825,16719
2024-06-04 09:00:00,981.6136827773996,0.5295268890401634,11752
2024-06-04 10:00:00,1034.2106167325203,0.5823741625150318,5821
2024-06-04 11:00:00,1053.6846399432422,0.5755587087619723,5638
2024-06-04 12:00:00,1008.2175486769845,0.5501747378931603,8012
2024-06-04 13:00:00,990.8994585281812,0.5750676839773566,8126
2024-06-04 14:00:00,1087.3700568891356,0.6030248369640627,7207
2024-06-04 15:00:00,1297.1910026101643,0.6129279901734992,6513
2024-06-04 16:00:00,1072.4521235942789,0.6145867452778687,9159
2024-06-04 17:00:00,1093.6009762900976,0.5657601115760111,14340
2024-06-04 18:00:00,1089.7254431495446,0.47463519733620607,20422
2024-06-04 19:00:00,1001.9723257981823,0.4786762992309485,17164
2024-06-04 20:00:00,931.0463431663467,0.5303717926339675,11458
2024-06-04 21:00:00,988.0860650550563,0.5505632198455892,7901
2024-06-04 22:00:00,1004.3983305073692,0.5211947306638842,7667
2024-06-04 23:00:00,1027.2381102859852,0.49897298151366726,6329
2024-06-05 00:00:00,1051.3157306510197,0.5386979603241129,3579
2024-06-05 01:00:00,1115.5789203084832,0.5547557840616967,1945
2024-06-05 02:00:00,1251.684306569343,0.5483576642335767,1096
2024-06-05 03:00:00,1633.2828618968385,0.5790349417637272,601
2024-06-05 04:00:00,1331.7900677200903,0.6659142212189616,443
2024-06-05 05:00:00,894.3418290854572,0.6746626686656672,667
2024-06-05 06:00:00,926.3495145631068,0.6187702265372168,1545
2024-06-05 07:00:00,906.4136422553468,0.5861957226182761,6172
2024-06-05 08:00:00,989.7750874012689,0.4902887478958954,15446
2024-06-05 09:00:00,954.5157421289356,0.5174912543728136,12006
2024-06-05 10:00:00,1307.8064567940894,0.5758111146803726,6226
2024-06-05 11:00:00,1039.7352994720554,0.5665392317494994,5493
2024-06-05 12:00:00,991.0852904820766,0.5366895156759186,8899
2024-06-05 13:00:00,967.946374797313,0.5657864257586287,8634
2024-06-05 14:00:00,1029.4330034768655,0.5940090933404654,7478
2024-06-05 15:00:00,1074.5272486772487,0.6039682539682539,7560
2024-06-05 16:00:00,1093.0485480435027,0.5989460701872408,8919
2024-06-05 17:00:00,1114.0754175557354,0.5583106467515268,13591
2024-06-05 18:00:00,1122.4435883905014,0.4782058047493404,18950
2024-06-05 19:00:00,1034.2416091685184,0.4836276458893697,17102
2024-06-05 20:00:00,976.9897197082857,0.5202530533345049,11381
2024-06-05 21:00:00,973.3205557623123,0.5515444733903982,8061
2024-06-05 22:00:00,1008.0405303977983,0.51138353765324,7994
2024-06-05 23:00:00,1024.5976002341235,0.5058530875036582,6834
2024-06-06 00:00:00,1067.2395437262358,0.538403041825095,3945
2024-06-06 01:00:00,1186.3871113114014,0.5691753041910771,2219
2024-06-06 02:00:00,1168.4675105485233,0.5780590717299579,1185
2024-06-06 03:00:00,1239.378164556962,0.615506329113924,632
2024-06-06 04:00:00,1138.8510158013544,0.6433408577878104,443
2024-06-06 05:00:00,877.6794326241135,0.6921985815602837,705
2024-06-06 06:00:00,908.810038119441,0.6404066073697586,1574
2024-06-06 07:00:00,928.3217182337038,0.5869630519675578,6658
2024-06-06 08:00:00,1014.553725439336,0.4925750599831399,15421
2024-06-06 09:00:00,1006.343137254902,0.5352597179222566,11628
2024-06-06 10:00:00,1040.442422180643,0.5912570164994047,5879
2024-06-06 11:00:00,1121.345224582455,0.567699043294957,6167
2024-06-06 12:00:00,1009.066237350506,0.5396734130634775,8696
2024-06-06 13:00:00,1032.4060913705584,0.574329224075417,8274
2024-06-06 14:00:00,1093.9398764584764,0.5971173644474949,7285
2024-06-06 15:00:00,1095.0289946821981,0.6166118004558115,7898
2024-06-06 16:00:00,1109.547263146575,0.6043660608667598,9299
2024-06-06 17:00:00,1133.4255996603692,0.5702257128705865,14133
2024-06-06 18:00:00,1125.8428681970595,0.4875935001289657,19385
2024-06-06 19:00:00,1051.3754346672954,0.48647374314846464,16967
2024-06-06 20:00:00,1018.4149676986324,0.5335179125765585,11919
2024-06-06 21:00:00,969.4559337840989,0.5659827465609699,8578
2024-06-06 22:00:00,988.8759989344699,0.5314331379861481,7508
2024-06-06 23:00:00,1074.0329341317365,0.5164670658682635,6680
2024-06-07 00:00:00,951.0933003597122,0.5460881294964028,4448
2024-06-07 01:00:00,1183.1407549584133,0.5348688419705694,3126
2024-06-07 02:00:00,1236.1194366197183,0.5340845070422535,1775
2024-06-07 03:00:00,1217.9410548086867,0.5573940020682523,967
2024-06-07 04:00:00,1182.7328125,0.665625,640
2024-06-07 05:00:00,1070.6906474820144,0.6438848920863309,834
2024-06-07 06:00:00,970.8810545677499,0.6235438381361128,1631
2024-06-07 07:00:00,889.9803853497657,0.5917375455650061,5761
2024-06-07 08:00:00,945.7354823228284,0.5212765957446809,12502
2024-06-07 09:00:00,938.7403225806452,0.542831541218638,11160
2024-06-07 10:00:00,1031.748869509044,0.5689599483204134,6192
2024-06-07 11:00:00,1060.416050686378,0.5659978880675819,6629
2024-06-07 12:00:00,1015.9724618102463,0.5272783955107555,9623
